SampleID	xa	ya	spp	type
KC06BgP-1	8	0.989365	L2	Car
KC06BgP-1	8	0.99508983	L2	Car
KC06BgP-1	8	0.9948791	L2	Car
KC06BgP-1	9	0.99096355	L2	Car
KC06BgP-1	9	0.99540475	L2	Car
KC06BgP-1	9	0.99529152	L2	Car
KC06T2P-1	0.5	0.9434487	L2	Car
KC06T2P-1	0.5	0.9406857	L2	Car
KC06T2P-1	0.5	0.9439697	L2	Car
KC06T2P-1	1	0.9583845	L2	Car
KC06T2P-1	1	0.9578159	L2	Car
KC06T2P-1	1	0.9595203	L2	Car
KC06T2P-1	2	0.9705767	L2	Car
KC06T2P-1	2	0.9735986	L2	Car
KC06T2P-1	2	0.974528	L2	Car
KC06T2P-1	3	0.9743909	L2	Car
KC06T2P-1	3	0.9745498	L2	Car
KC06T2P-1	3	0.9862567	L2	Car
KC06T2P-1	4	0.9815739	L2	Car
KC06T2P-1	4	0.99026747	L2	Car
KC06T2P-1	4	0.98772	L2	Car
KC06T2P-1	5	0.99240862	L2	Car
KC06T2P-1	5	0.99088026	L2	Car
KC06T2P-1	5	0.99100564	L2	Car
KC06T2P-1	6	0.9934541	L2	Car
KC06T2P-1	6	0.9814731	L2	Car
KC06T2P-1	6	0.99242179	L2	Car
KC06T2P-1	7	0.99267404	L2	Car
KC06T2P-1	7	0.99108915	L2	Car
KC06T2P-1	7	0.99513148	L2	Car
KT05T2C-1	0.5	0.9561107	L2	Car
KT05T2C-1	0.5	0.9585372	L2	Car
KT05T2C-1	0.5	0.9719899	L2	Car
KT05T2C-1	1	0.9755173	L2	Car
KT05T2C-1	1	0.9727324	L2	Car
KT05T2C-1	1	0.9750058	L2	Car
KT05T2C-1	2	0.9839575	L2	Car
KT05T2C-1	2	0.9868744	L2	Car
KT05T2C-1	2	0.9874321	L2	Car
KT05T2C-1	3	0.99015797	L2	Car
KT05T2C-1	3	0.9897578	L2	Car
KT05T2C-1	3	0.9894471	L2	Car
KT05T2C-1	4	0.991924	L2	Car
KT05T2C-1	4	0.99341858	L2	Car
KT05T2C-1	4	0.99166492	L2	Car
KT05T2C-1	5	0.993734	L2	Car
KT05T2C-1	5	0.99582109	L2	Car
KT05T2C-1	5	0.99141314	L2	Car
KT05T2C-1	6	0.99456015	L2	Car
KT05T2C-1	6	0.99573909	L2	Car
KT05T2C-1	6	0.99534594	L2	Car
SMM-2-3	0.5	0.9738798	L2	Home
SMM-2-3	0.5	0.9798625	L2	Home
SMM-2-3	0.5	0.9777623	L2	Home
SMM-2-3	1	0.9852985	L2	Home
SMM-2-3	1	0.9735761	L2	Home
SMM-2-3	1	0.9846036	L2	Home
SMM-2-3	2	0.99165277	L2	Home
SMM-2-3	2	0.9872851	L2	Home
SMM-2-3	2	0.9851444	L2	Home
SMM-2-3	3	0.9888542	L2	Home
SMM-2-3	3	0.9894227	L2	Home
SMM-2-3	3	0.99328898	L2	Home
SMM-2-3	4	0.9887167	L2	Home
SMM-2-3	4	0.9884204	L2	Home
SMM-2-3	4	0.99477438	L2	Home
SMM-2-3	5	0.99590087	L2	Home
SMM-2-3	5	0.9923189	L2	Home
SMM-2-3	5	0.99328983	L2	Home
SMM-2-3	6	0.99448282	L2	Home
SMM-2-3	6	0.99391415	L2	Home
SMM-2-3	6	0.99525821	L2	Home
SMM-2-3	7	0.99352802	L2	Home
SMM-2-3	7	0.99419627	L2	Home
SMM-2-3	7	0.99159886	L2	Home
WJM-I	0.5	0.9787452	L2	Home
WJM-I	0.5	0.9714066	L2	Home
WJM-I	0.5	0.9688573	L2	Home
WJM-I	1	0.9875497	L2	Home
WJM-I	1	0.9863907	L2	Home
WJM-I	1	0.988153	L2	Home
WJM-I	2	0.9863215	L2	Home
WJM-I	2	0.9801921	L2	Home
WJM-I	2	0.9897075	L2	Home
WJM-I	3	0.9788145	L2	Home
WJM-I	3	0.9915102	L2	Home
WJM-I	3	0.9865309	L2	Home
WJM-I	4	0.99226857	L2	Home
WJM-I	4	0.9796891	L2	Home
WJM-I	4	0.9884709	L2	Home
WJM-I	5	0.99058714	L2	Home
WJM-I	5	0.9779561	L2	Home
WJM-I	5	0.9929566	L2	Home
WJM-I	6	0.9871771	L2	Home
WJM-I	6	0.99080285	L2	Home
WJM-I	6	0.99127423	L2	Home
WJM-I	7	0.99145096	L2	Home
WJM-I	7	0.99244942	L2	Home
WJM-I	7	0.9880496	L2	Home
WX-9	0.5	0.972788	L2	Home
WX-9	0.5	0.9777756	L2	Home
WX-9	0.5	0.9717892	L2	Home
WX-9	1	0.9835575	L2	Home
WX-9	1	0.99127781	L2	Home
WX-9	1	0.9879922	L2	Home
WX-9	2	0.9830337	L2	Home
WX-9	2	0.9840005	L2	Home
WX-9	2	0.9853737	L2	Home
WX-9	3	0.9854445	L2	Home
WX-9	3	0.9856579	L2	Home
WX-9	3	0.99533501	L2	Home
WX-9	4	0.99551105	L2	Home
WX-9	4	0.9865875	L2	Home
WX-9	4	0.9859002	L2	Home
WX-9	5	0.99610682	L2	Home
WX-9	5	0.9868834	L2	Home
WX-9	5	0.9865484	L2	Home
WX-9	6	0.9867661	L2	Home
WX-9	6	0.9874043	L2	Home
WX-9	6	0.9879306	L2	Home
WX-9	7	0.99773749	L2	Home
WX-9	7	0.9867165	L2	Home
WX-9	7	0.9853435	L2	Home
Un_1	0.5	0.9574822	L2	Underarm
Un_1	0.5	0.9668691	L2	Underarm
Un_1	0.5	0.9556456	L2	Underarm
Un_1	1	0.9627592	L2	Underarm
Un_1	1	0.9623181	L2	Underarm
Un_1	1	0.9688189	L2	Underarm
Un_1	2	0.9624069	L2	Underarm
Un_1	2	0.9650809	L2	Underarm
Un_1	2	0.9572031	L2	Underarm
Un_1	3	0.9669662	L2	Underarm
Un_1	3	0.9672646	L2	Underarm
Un_1	3	0.9683755	L2	Underarm
Un_1	4	0.979646	L2	Underarm
Un_1	4	0.9687055	L2	Underarm
Un_1	4	0.9667318	L2	Underarm
Un_1	5	0.9878903	L2	Underarm
Un_1	5	0.9845492	L2	Underarm
Un_1	5	0.9700901	L2	Underarm
Un_1	6	0.9691162	L2	Underarm
Un_1	6	0.9935769	L2	Underarm
Un_1	6	0.9846937	L2	Underarm
Un_1	7	0.9682415	L2	Underarm
Un_1	7	0.9681551	L2	Underarm
Un_1	7	0.9843445	L2	Underarm
Un_2	0.5	0.9509456	L2	Underarm
Un_2	0.5	0.9306417	L2	Underarm
Un_2	0.5	0.9298193	L2	Underarm
Un_2	1	0.9604701	L2	Underarm
Un_2	1	0.9527547	L2	Underarm
Un_2	1	0.938877	L2	Underarm
Un_2	2	0.9851452	L2	Underarm
Un_2	2	0.9672451	L2	Underarm
Un_2	2	0.9677541	L2	Underarm
Un_2	3	0.99140207	L2	Underarm
Un_2	3	0.9803403	L2	Underarm
Un_2	3	0.9487198	L2	Underarm
Un_2	4	0.9844122	L2	Underarm
Un_2	4	0.9803236	L2	Underarm
Un_2	4	0.9917728	L2	Underarm
Un_2	5	0.99282648	L2	Underarm
Un_2	5	0.9864898	L2	Underarm
Un_2	5	0.9848637	L2	Underarm
Un_2	6	0.9894665	L2	Underarm
Un_2	6	0.9846778	L2	Underarm
Un_2	6	0.99254359	L2	Underarm
Un_2	7	0.99129251	L2	Underarm
Un_2	7	0.9895739	L2	Underarm
Un_2	7	0.9908334	L2	Underarm
Un_2	8	0.99032432	L2	Underarm
Un_2	8	0.99352263	L2	Underarm
Un_2	8	0.99189164	L2	Underarm
Un_2	9	0.99426008	L2	Underarm
Un_2	9	0.99173576	L2	Underarm
Un_2	9	0.99243073	L2	Underarm
Un_20	0.5	0.9804589	L2	Underarm
Un_20	0.5	0.9839264	L2	Underarm
Un_20	0.5	0.9780666	L2	Underarm
Un_20	1	0.99475205	L2	Underarm
Un_20	1	0.99406242	L2	Underarm
Un_20	1	0.9790339	L2	Underarm
Un_20	2	0.99317556	L2	Underarm
Un_20	2	0.99508651	L2	Underarm
Un_20	2	0.99402346	L2	Underarm
Un_20	3	0.99805522	L2	Underarm
Un_20	3	0.9954626	L2	Underarm
Un_20	3	0.99380672	L2	Underarm
Un_20	4	0.99890075	L2	Underarm
Un_20	4	0.99605246	L2	Underarm
Un_20	4	0.99418697	L2	Underarm
Un_20	5	0.997731	L2	Underarm
Un_20	5	0.99876642	L2	Underarm
Un_20	5	0.99706707	L2	Underarm
Un_20	6	0.9980665	L2	Underarm
Un_20	6	0.99454668	L2	Underarm
Un_20	6	0.99874112	L2	Underarm
Un_20	7	0.99893206	L2	Underarm
Un_20	7	0.99872083	L2	Underarm
Un_20	7	0.99873701	L2	Underarm
